#time,ax,ay,az,dumb1,dumb2,dumb3,vel,press,alt,tiltang
20695,-0.03,0.08,0.11,0.00,0.14,-0.52,0.00,1005.88,150.32,89.007
20713,-0.03,0.08,0.07,0.00,0.12,-0.76,0.00,1005.88,150.32,89.005
20723,-0.04,0.08,0.02,0.00,0.09,-1.59,0.00,1005.94,149.82,89.007
20738,-0.04,0.10,-0.05,0.00,0.12,-2.19,0.00,1005.94,149.82,89.028
20750,-0.05,0.10,-0.13,0.00,0.17,-3.50,0.00,1005.98,149.50,89.043
20765,-0.03,0.08,-0.14,0.00,0.17,-4.06,0.00,1005.98,149.50,89.095
20774,-0.04,0.09,-0.12,0.00,0.15,-6.58,0.00,1006.04,148.98,89.121
20791,-0.05,0.11,-0.12,0.00,0.17,-7.63,0.00,1006.04,148.98,89.118
20802,-0.04,0.08,-0.11,0.00,0.14,-9.90,0.00,1006.06,148.87,89.126
20816,-0.02,0.04,-0.10,0.00,0.11,-10.80,0.00,1006.06,148.87,89.175
20827,-0.03,0.03,-0.15,0.00,0.16,-12.47,0.00,1006.04,149.02,89.185
20844,-0.03,0.03,-0.15,0.00,0.16,-10.62,0.00,1006.04,149.02,89.198
20853,-0.02,0.02,-0.14,0.00,0.14,-10.00,0.00,1006.01,149.24,89.222
20869,-0.02,0.04,-0.16,0.00,0.17,-7.13,0.00,1006.01,149.24,89.271
20881,-0.04,0.09,-0.20,0.00,0.22,-4.26,0.00,1005.96,149.67,89.274
20896,-0.03,0.08,-0.23,0.00,0.25,-1.74,0.00,1005.96,149.67,89.319
20906,-0.03,0.09,-0.29,0.00,0.31,0.87,0.00,1005.91,150.08,89.355
20923,-0.05,0.13,-0.31,0.00,0.34,2.38,0.00,1005.91,150.08,89.375
20933,-0.04,0.11,-0.23,0.00,0.26,4.56,0.00,1005.88,150.33,89.383
20947,-0.04,0.10,-0.20,0.00,0.23,4.98,0.00,1005.88,150.33,89.381
20959,-0.03,0.07,-0.24,0.00,0.26,6.76,0.00,1005.85,150.64,89.374
20975,-0.02,0.05,-0.32,0.00,0.33,6.55,0.00,1005.85,150.64,89.403
20984,-0.02,0.04,-0.36,0.00,0.36,7.60,0.00,1005.85,150.64,89.403
21000,-0.04,0.01,-0.37,0.00,0.37,6.89,0.00,1005.85,150.64,89.377
21012,-0.03,0.00,-0.40,0.00,0.41,7.05,0.00,1005.85,150.62,89.351
21026,-0.01,0.04,-0.53,0.00,0.54,5.75,0.00,1005.85,150.62,89.329
21036,0.01,-0.05,-0.42,0.00,0.43,4.74,0.00,1005.88,150.32,89.347
21053,0.03,-0.03,-0.36,0.00,0.37,2.93,0.00,1005.88,150.32,89.351
21063,0.02,-0.05,-0.49,0.00,0.49,1.77,0.00,1005.90,150.22,89.297
21077,0.03,-0.12,-0.53,0.00,0.54,0.61,0.00,1005.90,150.22,89.212
21089,0.01,-0.17,-0.57,0.00,0.60,-0.64,0.00,1005.92,149.99,89.198
21105,0.03,-0.18,-0.59,0.00,0.61,-0.96,0.00,1005.92,149.99,89.164
21114,0.03,-0.12,-0.61,0.00,0.62,-1.72,0.00,1005.94,149.82,89.164
21130,0.01,-0.07,-0.59,0.00,0.60,-1.95,0.00,1005.94,149.82,89.088
21142,0.00,-0.08,-0.56,0.00,0.56,-2.65,0.00,1005.96,149.66,89.050
21157,0.02,-0.12,-0.52,0.00,0.53,-2.69,0.00,1005.96,149.66,89.024
21168,0.00,-0.09,-0.59,0.00,0.60,-3.53,0.00,1005.98,149.48,89.003
21184,-0.02,-0.03,-0.71,0.00,0.71,-3.37,0.00,1005.98,149.48,88.970
21194,-0.01,-0.03,-0.56,0.00,0.56,-4.24,0.00,1006.01,149.30,88.936
21208,-0.01,-0.03,-0.40,0.00,0.40,-4.41,0.00,1006.01,149.30,88.928
21220,-0.00,-0.00,-0.28,0.00,0.28,-5.24,0.00,1006.02,149.16,88.900
21236,-0.00,0.04,-0.36,0.00,0.36,-4.92,0.00,1006.02,149.16,88.855
21245,-0.00,-0.05,-0.37,0.00,0.38,-6.08,0.00,1006.05,148.93,88.855
21262,0.00,-0.06,-0.32,0.00,0.33,-5.78,0.00,1006.05,148.93,88.867
21273,-0.01,0.02,-0.21,0.00,0.21,-6.61,0.00,1006.07,148.73,88.857
21287,-0.01,0.08,-0.05,0.00,0.10,-6.56,0.00,1006.07,148.73,88.796
21298,0.00,0.04,-0.04,0.00,0.06,-7.48,0.00,1006.08,148.68,88.776
21315,0.02,-0.02,-0.08,0.00,0.08,-6.51,0.00,1006.08,148.68,88.773
21324,0.02,0.00,-0.15,0.00,0.15,-6.94,0.00,1006.08,148.67,88.792
21340,0.00,0.04,-0.17,0.00,0.18,-5.72,0.00,1006.08,148.67,88.788
21352,-0.01,0.04,-0.16,0.00,0.16,-5.21,0.00,1006.08,148.69,88.765
21367,-0.01,0.02,-0.11,0.00,0.11,-4.06,0.00,1006.08,148.69,88.759
21377,-0.01,0.03,-0.14,0.00,0.14,-3.17,0.00,1006.05,148.96,88.746
21394,-0.02,0.04,-0.18,0.00,0.19,-1.87,0.00,1006.05,148.96,88.728
21404,-0.05,0.07,-0.26,0.00,0.27,-0.76,0.00,1006.02,149.21,88.708
21418,-0.06,0.09,-0.33,0.00,0.34,0.28,0.00,1006.02,149.21,88.658
21429,-0.04,0.11,-0.39,0.00,0.40,1.58,0.00,1005.99,149.45,88.638
21445,-0.03,0.09,-0.38,0.00,0.40,2.00,0.00,1005.99,149.45,88.633
21455,-0.03,0.07,-0.27,0.00,0.28,3.26,0.00,1005.95,149.75,88.633
21469,-0.01,0.07,-0.20,0.00,0.21,3.63,0.00,1005.95,149.75,88.607
21481,-0.00,0.09,-0.14,0.00,0.17,4.80,0.00,1005.92,149.99,88.596
21497,-0.01,0.10,-0.17,0.00,0.20,4.94,0.00,1005.92,149.99,88.560
21506,-0.02,0.10,-0.29,0.00,0.31,6.57,0.00,1005.90,150.22,88.544
21523,-0.03,0.09,-0.41,0.00,0.42,6.49,0.00,1005.90,150.22,88.547
21534,-0.02,0.06,-0.48,0.00,0.49,7.28,0.00,1005.89,150.25,88.571
21548,-0.01,0.09,-0.42,0.00,0.43,6.83,0.00,1005.89,150.25,88.621
21559,-0.02,0.12,-0.26,0.00,0.28,7.49,0.00,1005.89,150.28,88.600
21575,-0.02,0.09,-0.18,0.00,0.20,6.03,0.00,1005.89,150.28,88.582
21585,-0.02,0.11,-0.26,0.00,0.29,5.47,0.00,1005.91,150.09,88.580
21600,-0.00,0.11,-0.28,0.00,0.31,4.13,0.00,1005.91,150.09,88.590
21612,0.00,0.12,-0.22,0.00,0.25,2.81,0.00,1005.95,149.81,88.605
21627,-0.01,0.16,-0.12,0.00,0.20,1.25,0.00,1005.95,149.81,88.600
21636,0.00,0.15,-0.07,0.00,0.17,0.03,0.00,1005.96,149.71,88.599
21652,0.02,0.13,-0.04,0.00,0.14,-0.65,0.00,1005.96,149.71,88.622
21664,0.03,0.12,-0.04,0.00,0.13,-1.54,0.00,1005.98,149.53,88.649
21678,0.01,0.11,-0.05,0.00,0.12,-1.65,0.00,1005.98,149.53,88.679
21689,-0.00,0.14,-0.10,0.00,0.17,-2.22,0.00,1005.99,149.42,88.679
21705,0.00,0.13,-0.07,0.00,0.15,-2.12,0.00,1005.99,149.42,88.700
21715,0.02,0.14,-0.04,0.00,0.15,-2.69,0.00,1006.00,149.33,88.726
21729,0.02,0.12,-0.00,0.00,0.13,-2.58,0.00,1006.00,149.33,88.759
21741,0.01,0.13,-0.07,0.00,0.15,-2.44,0.00,1005.97,149.59,88.757
21757,0.01,0.13,-0.15,0.00,0.20,-1.75,0.00,1005.97,149.59,88.780
21766,0.00,0.15,-0.04,0.00,0.15,-1.52,0.00,1005.97,149.61,88.780
21782,0.02,0.16,0.05,0.00,0.17,-0.83,0.00,1005.97,149.61,88.789
21794,0.03,0.16,0.10,0.00,0.19,-0.25,0.00,1005.96,149.70,88.778
21808,0.02,0.17,0.00,0.00,0.17,-0.07,0.00,1005.96,149.70,88.763
21818,0.02,0.15,-0.15,0.00,0.22,0.54,0.00,1005.91,150.15,88.778
21835,0.04,0.13,-0.21,0.00,0.25,0.98,0.00,1005.91,150.15,88.830
21845,0.03,0.12,-0.15,0.00,0.19,1.77,0.00,1005.89,150.28,88.871
21860,0.02,0.13,-0.04,0.00,0.14,2.19,0.00,1005.89,150.28,88.934
21872,0.02,0.12,0.03,0.00,0.13,3.32,0.00,1005.86,150.56,88.946
21887,0.02,0.12,0.02,0.00,0.13,3.44,0.00,1005.86,150.56,88.964
21897,0.04,0.10,0.00,0.00,0.11,4.50,0.00,1005.84,150.72,88.973
21912,0.04,0.09,-0.01,0.00,0.10,4.85,0.00,1005.84,150.72,88.994
21924,0.03,0.09,-0.07,0.00,0.12,5.21,0.00,1005.86,150.50,89.011
21938,0.03,0.11,-0.12,0.00,0.16,4.53,0.00,1005.86,150.50,89.073
21948,0.02,0.14,0.05,0.00,0.15,4.09,0.00,1005.90,150.21,89.112
21965,0.02,0.18,0.26,0.00,0.32,2.65,0.00,1005.90,150.21,89.110
21975,0.03,0.14,0.35,0.00,0.38,1.19,0.00,1005.93,149.94,89.111
21989,0.04,0.13,0.15,0.00,0.20,0.13,0.00,1005.93,149.94,89.151
22001,0.04,0.13,0.02,0.00,0.14,-1.18,0.00,1005.96,149.68,89.207
22017,0.04,0.15,0.05,0.00,0.17,-1.67,0.00,1005.96,149.68,89.272
22026,0.04,0.12,0.19,0.00,0.23,-2.64,0.00,1005.97,149.57,89.272
22042,0.04,0.13,0.12,0.00,0.18,-2.75,0.00,1005.97,149.57,89.301
22054,0.04,0.14,0.02,0.00,0.15,-3.62,0.00,1006.01,149.28,89.312
22069,0.04,0.14,-0.06,0.00,0.16,-3.72,0.00,1006.01,149.28,89.347
22079,0.03,0.13,-0.08,0.00,0.15,-4.62,0.00,1006.02,149.22,89.362
22096,0.02,0.12,-0.15,0.00,0.19,-4.36,0.00,1006.02,149.22,89.370
22106,0.02,0.13,-0.20,0.00,0.24,-4.96,0.00,1006.01,149.24,89.377
22121,0.00,0.13,-0.25,0.00,0.29,-4.52,0.00,1006.01,149.24,89.373
22133,0.00,0.13,-0.30,0.00,0.33,-4.21,0.00,1006.00,149.37,89.364
22148,0.00,0.08,-0.33,0.00,0.34,-3.13,0.00,1006.00,149.37,89.370
22157,-0.00,0.09,-0.47,0.00,0.47,-2.33,0.00,1005.97,149.64,89.368
22174,-0.01,0.06,-0.49,0.00,0.49,-1.22,0.00,1005.97,149.64,89.372
22185,-0.01,0.05,-0.49,0.00,0.49,-0.39,0.00,1005.96,149.68,89.372
22200,-0.01,0.06,-0.50,0.00,0.50,0.15,0.00,1005.96,149.68,89.372
22212,-0.00,0.04,-0.57,0.00,0.57,0.52,0.00,1005.97,149.58,89.372
22228,-0.00,0.03,-0.63,0.00,0.63,0.33,0.00,1005.97,149.58,89.363
22237,-0.01,0.03,-0.67,0.00,0.67,0.24,0.00,1005.97,149.57,89.363
22253,-0.01,0.02,-0.64,0.00,0.64,0.08,0.00,1005.97,149.57,89.355
22265,0.00,0.00,-0.57,0.00,0.57,-0.26,0.00,1006.00,149.36,89.361
22279,-0.00,0.04,-0.54,0.00,0.54,-0.43,0.00,1006.00,149.36,89.337
22290,-0.00,0.03,-0.50,0.00,0.51,-0.84,0.00,1006.02,149.19,89.308
22307,0.00,-0.00,-0.49,0.00,0.49,-1.03,0.00,1006.02,149.19,89.307
22317,-0.00,0.00,-0.47,0.00,0.47,-1.41,0.00,1006.01,149.24,89.307
22330,-0.00,0.00,-0.43,0.00,0.43,-1.37,0.00,1006.01,149.24,89.290
22342,-0.01,0.00,-0.39,0.00,0.39,-1.69,0.00,1006.03,149.09,89.277
22358,-0.01,-0.00,-0.35,0.00,0.36,-1.55,0.00,1006.03,149.09,89.250
22367,-0.02,0.00,-0.33,0.00,0.33,-1.72,0.00,1006.02,149.17,89.250
22383,-0.02,-0.00,-0.31,0.00,0.31,-1.52,0.00,1006.02,149.17,89.224
22395,-0.01,-0.00,-0.30,0.00,0.30,-1.47,0.00,1006.01,149.29,89.209
22409,-0.02,0.00,-0.33,0.00,0.33,-1.09,0.00,1006.01,149.29,89.190
22420,-0.02,-0.00,-0.31,0.00,0.31,-0.72,0.00,1005.99,149.45,89.188
22437,-0.03,0.02,-0.25,0.00,0.25,-0.32,0.00,1005.99,149.45,89.170
22447,-0.03,0.03,-0.21,0.00,0.21,0.11,0.00,1005.97,149.61,89.144
22461,-0.02,0.04,-0.19,0.00,0.19,0.40,0.00,1005.97,149.61,89.083
22473,-0.02,0.04,-0.20,0.00,0.21,0.81,0.00,1005.96,149.71,89.066
22489,-0.03,0.05,-0.23,0.00,0.24,0.92,0.00,1005.96,149.71,89.052
22498,-0.03,0.05,-0.19,0.00,0.20,1.18,0.00,1005.96,149.69,89.054
22515,-0.04,0.07,-0.17,0.00,0.18,1.10,0.00,1005.96,149.69,89.047
22526,-0.04,0.07,-0.15,0.00,0.17,1.16,0.00,1005.96,149.67,89.035
22540,-0.03,0.07,-0.10,0.00,0.13,0.99,0.00,1005.96,149.67,89.053
22552,-0.04,0.09,-0.10,0.00,0.14,0.95,0.00,1005.97,149.64,89.053
22568,-0.04,0.09,-0.09,0.00,0.14,0.76,0.00,1005.97,149.64,89.063
22577,-0.04,0.10,-0.12,0.00,0.16,0.70,0.00,1005.97,149.61,89.063
22594,-0.04,0.08,-0.14,0.00,0.16,0.55,0.00,1005.97,149.61,89.095
22605,-0.04,0.08,-0.10,0.00,0.13,0.14,0.00,1006.02,149.20,89.112
22620,-0.06,0.11,-0.07,0.00,0.15,-0.25,0.00,1006.02,149.20,89.109
22630,-0.05,0.11,-0.06,0.00,0.13,-0.96,0.00,1006.05,148.90,89.114
22646,-0.05,0.10,-0.10,0.00,0.15,-1.47,0.00,1006.05,148.90,89.135
22677,-0.06,0.09,-0.09,0.00,0.14,-1.77,0.00,1006.07,148.78,89.184
22701,-0.06,0.07,-0.09,0.00,0.13,-1.83,0.00,1006.07,148.65,89.257
22722,-0.07,0.09,-0.11,0.00,0.16,-2.11,0.00,1006.08,148.65,89.271
22743,-0.07,0.07,-0.14,0.00,0.17,-2.03,0.00,1006.08,148.73,89.261
22767,-0.07,0.07,-0.14,0.00,0.17,-1.96,0.00,1006.08,148.67,89.313
22791,-0.08,0.10,-0.12,0.00,0.18,-2.14,0.00,1006.08,148.67,89.298
22808,-0.07,0.09,-0.10,0.00,0.16,-2.24,0.00,1006.07,148.75,89.306
22831,-0.07,0.10,-0.09,0.00,0.16,-1.98,0.00,1006.07,148.80,89.386
22852,-0.08,0.09,-0.12,0.00,0.17,-1.78,0.00,1006.07,148.80,89.406
22871,-0.07,0.10,-0.10,0.00,0.16,-1.56,0.00,1006.06,148.87,89.455
22893,-0.08,0.10,-0.05,0.00,0.14,-1.26,0.00,1006.06,148.90,89.483
22918,-0.07,0.09,-0.02,0.00,0.12,-0.88,0.00,1006.05,149.14,89.517
22940,-0.08,0.12,0.03,0.00,0.14,-0.48,0.00,1006.03,149.14,89.568
22958,-0.07,0.11,0.02,0.00,0.14,0.04,0.00,1005.99,149.41,89.566
22980,-0.07,0.10,-0.02,0.00,0.13,0.46,0.00,1005.99,149.64,89.644
23005,-0.08,0.12,0.03,0.00,0.14,1.00,0.00,1005.97,149.64,89.687
23024,-0.07,0.11,-0.05,0.00,0.14,1.77,0.00,1005.94,149.85,89.713
23049,-0.07,0.10,-0.11,0.00,0.16,2.23,0.00,1005.93,149.90,89.772
23071,-0.08,0.09,-0.11,0.00,0.16,2.45,0.00,1005.93,149.89,89.836
23095,-0.09,0.09,-0.13,0.00,0.18,2.74,0.00,1005.94,149.89,89.871
23114,-0.09,0.08,-0.09,0.00,0.15,2.77,0.00,1005.96,149.72,89.884
23139,-0.09,0.06,-0.11,0.00,0.15,2.35,0.00,1005.95,149.74,89.882
23161,-0.09,0.05,-0.14,0.00,0.17,2.07,0.00,1005.95,149.79,89.934
23185,-0.08,0.03,-0.13,0.00,0.15,1.77,0.00,1005.95,149.79,89.978
23203,-0.08,0.04,-0.16,0.00,0.18,1.46,0.00,1005.95,149.75,90.001
23229,-0.08,0.02,-0.16,0.00,0.18,1.22,0.00,1005.95,149.76,89.989
23251,-0.09,0.04,-0.17,0.00,0.20,1.11,0.00,1005.95,149.70,89.940
23275,-0.09,0.04,-0.15,0.00,0.18,0.95,0.00,1005.96,149.70,89.928
23298,-0.09,0.04,-0.11,0.00,0.15,0.62,0.00,1005.98,149.54,89.898
23321,-0.09,0.03,-0.09,0.00,0.13,0.36,0.00,1005.98,149.24,89.842
23344,-0.10,0.02,-0.05,0.00,0.11,-0.04,0.00,1006.01,149.24,89.794
23362,-0.10,0.01,-0.10,0.00,0.14,-0.54,0.00,1006.03,149.08,89.770
23386,-0.10,-0.01,-0.16,0.00,0.19,-0.94,0.00,1006.03,148.89,89.743
23409,-0.12,-0.00,-0.21,0.00,0.24,-1.33,0.00,1006.06,148.89,89.721
23428,-0.12,0.01,-0.21,0.00,0.24,-1.85,0.00,1006.06,148.84,89.663
23451,-0.13,0.02,-0.20,0.00,0.24,-2.07,0.00,1006.06,149.11,89.623
23475,-0.14,0.03,-0.26,0.00,0.30,-1.87,0.00,1006.03,149.11,89.581
23492,-0.15,0.03,-0.28,0.00,0.32,-1.66,0.00,1006.01,149.27,89.539
23516,-0.16,0.00,-0.22,0.00,0.27,-1.24,0.00,1006.01,149.48,89.504
23540,-0.13,0.01,-0.15,0.00,0.20,-0.57,0.01,1005.98,149.48,89.539
23559,-0.13,0.02,-0.19,0.00,0.23,0.20,0.01,1005.95,149.77,89.501
23581,-0.11,-0.08,-0.07,0.00,0.15,0.71,0.01,1005.95,149.82,89.601
23605,-0.12,-0.02,0.03,0.00,0.12,1.04,0.01,1005.94,149.82,89.586
23622,-0.12,-0.05,0.17,0.00,0.22,1.28,0.01,1005.97,149.62,89.506
23646,-0.10,-0.08,0.07,0.00,0.14,1.30,0.01,1005.97,149.61,89.505
23670,-0.11,-0.05,-0.05,0.00,0.13,1.02,0.01,1005.97,149.61,89.512
23689,-0.12,-0.11,0.24,0.00,0.29,0.26,0.01,1006.07,148.79,89.556
23712,-0.07,-0.08,0.24,0.00,0.27,-0.57,0.01,1006.07,148.86,89.462
23735,-0.09,-0.08,0.06,0.00,0.14,-1.11,0.01,1006.06,148.86,89.424
23751,-0.09,-0.06,0.16,0.00,0.20,-1.56,0.01,1006.04,149.05,89.482
23775,-0.12,0.05,0.06,0.00,0.15,-1.90,0.01,1006.04,149.17,89.403
23797,-0.11,-0.03,0.11,0.00,0.16,-1.44,0.01,1006.02,149.17,89.303
23818,-0.10,0.00,-0.11,0.00,0.15,-0.69,0.01,1005.97,149.62,89.303
23841,-0.09,-0.00,0.03,0.00,0.09,0.02,0.02,1005.97,149.63,89.368
23864,-0.10,0.03,0.07,0.00,0.13,0.49,0.02,1005.97,149.63,89.356
23880,-0.08,-0.04,-0.01,0.00,0.09,1.17,0.02,1005.94,149.88,89.329
23903,-0.10,-0.07,-0.15,0.00,0.20,1.64,0.02,1005.94,150.02,89.311
23924,-0.10,-0.04,-0.09,0.00,0.14,1.84,0.02,1005.92,150.02,89.329
23943,-0.14,0.04,-0.01,0.00,0.14,2.14,0.02,1005.92,150.01,89.293
23964,-0.13,-0.07,-0.12,0.00,0.20,2.42,0.03,1005.92,150.24,89.244
23985,-0.14,-0.04,-0.25,0.00,0.29,2.51,0.03,1005.89,150.24,89.263
24009,-0.16,-0.04,-0.27,0.00,0.32,2.82,0.04,1005.88,150.33,89.253
24032,-0.18,-0.01,-0.32,0.00,0.36,2.85,0.05,1005.88,150.39,89.191
24053,-0.17,-0.03,-0.42,0.00,0.45,2.97,0.06,1005.88,150.39,89.170
24071,-0.21,-0.00,-0.40,0.00,0.45,3.06,0.07,1005.89,150.29,89.189
24093,-0.21,0.04,-0.35,0.00,0.42,2.83,0.09,1005.89,150.23,89.102
24117,-0.20,0.05,-0.38,0.00,0.44,2.47,0.10,1005.90,150.23,89.073
24135,-0.20,0.02,-0.40,0.00,0.45,2.31,0.12,1005.88,150.33,89.058
24161,-0.23,0.04,-0.40,0.00,0.46,1.92,0.14,1005.88,150.37,89.050
24183,-0.23,0.03,-0.41,0.00,0.47,1.64,0.17,1005.88,150.41,88.995
24207,-0.23,0.04,-0.47,0.00,0.53,1.53,0.20,1005.87,150.41,88.994
24224,-0.22,0.01,-0.42,0.00,0.47,1.55,0.24,1005.87,150.42,89.028
24249,-0.21,0.00,-0.36,0.00,0.42,1.37,0.27,1005.87,150.30,89.064
24272,-0.21,-0.00,-0.30,0.00,0.37,1.15,0.29,1005.89,150.30,89.069
24291,-0.22,0.01,-0.29,0.00,0.36,0.92,0.32,1005.90,150.20,89.060
24313,-0.20,0.00,-0.28,0.00,0.35,0.60,0.33,1005.90,150.21,89.071
24337,-0.20,0.00,-0.24,0.00,0.31,0.33,0.35,1005.90,150.21,89.115
24354,-0.19,-0.03,-0.18,0.00,0.26,0.04,0.36,1005.91,150.10,89.153
24378,-0.17,-0.05,-0.20,0.00,0.27,-0.13,0.36,1005.91,150.04,89.209
24401,-0.17,-0.06,-0.18,0.00,0.25,-0.21,0.37,1005.92,150.04,89.236
24421,-0.17,-0.05,-0.15,0.00,0.23,-0.43,0.37,1005.94,149.84,89.258
24443,-0.18,-0.06,-0.13,0.00,0.23,-0.62,0.38,1005.94,149.81,89.221
24467,-0.18,-0.06,-0.16,0.00,0.25,-0.73,0.38,1005.95,149.81,89.198
24484,-0.18,-0.09,-0.18,0.00,0.27,-0.94,0.38,1005.96,149.72,89.173
24509,-0.18,-0.10,-0.18,0.00,0.27,-1.10,0.39,1005.96,149.79,89.176
24532,-0.18,-0.10,-0.20,0.00,0.29,-1.02,0.40,1005.95,149.79,89.131
24648,-0.17,-0.11,-0.18,0.00,0.27,-0.56,0.42,1005.95,149.78,88.892
24672,-0.19,-0.10,-0.16,0.00,0.27,-0.53,0.43,1005.95,149.89,88.867
24695,-0.18,-0.11,-0.15,0.00,0.26,-0.43,0.44,1005.94,149.89,88.838
24712,-0.19,-0.11,-0.15,0.00,0.26,-0.34,0.44,1005.93,149.92,88.827
24741,-0.20,-0.09,-0.15,0.00,0.27,-0.22,0.45,1005.92,150.06,88.810
24761,-0.20,-0.08,-0.16,0.00,0.27,-0.19,0.46,1005.92,150.24,88.772
24784,-0.19,-0.12,-0.16,0.00,0.27,0.09,0.47,1005.89,150.24,88.768
24802,-0.20,-0.11,-0.17,0.00,0.29,0.37,0.48,1005.88,150.36,88.768
24824,-0.22,-0.13,-0.17,0.00,0.30,0.57,0.49,1005.88,150.52,88.741
24848,-0.24,-0.11,-0.18,0.00,0.32,0.84,0.50,1005.86,150.52,88.740
24866,-0.23,-0.13,-0.19,0.00,0.33,1.17,0.52,1005.85,150.63,88.707
24892,-0.23,-0.12,-0.21,0.00,0.34,1.34,0.53,1005.85,150.61,88.707
24914,-0.23,-0.13,-0.17,0.00,0.32,1.39,0.55,1005.85,150.59,88.679
24938,-0.23,-0.15,-0.17,0.00,0.32,1.49,0.56,1005.85,150.59,88.617
24956,-0.22,-0.17,-0.16,0.00,0.32,1.55,0.57,1005.85,150.60,88.588
24982,-0.23,-0.15,-0.18,0.00,0.33,1.42,0.59,1005.85,150.64,88.540
25005,-0.23,-0.13,-0.14,0.00,0.30,1.39,0.60,1005.85,150.46,88.492
25028,-0.24,-0.11,-0.12,0.00,0.29,1.20,0.60,1005.87,150.46,88.445
25045,-0.24,-0.10,-0.14,0.00,0.29,1.02,0.61,1005.88,150.40,88.405
25070,-0.23,-0.09,-0.08,0.00,0.26,0.75,0.61,1005.88,150.26,88.382
25093,-0.23,-0.07,-0.05,0.00,0.24,0.42,0.60,1005.89,150.26,88.389
25112,-0.23,-0.07,-0.03,0.00,0.24,-0.03,0.59,1005.92,150.03,88.379
25135,-0.21,-0.07,0.00,0.00,0.22,-0.33,0.58,1005.92,149.82,88.400
25158,-0.21,-0.06,0.02,0.00,0.22,-0.66,0.56,1005.94,149.82,88.389
25176,-0.21,-0.03,0.03,0.00,0.21,-1.19,0.53,1005.97,149.59,88.422
25200,-0.21,-0.01,0.04,0.00,0.21,-1.62,0.51,1005.97,149.46,88.452
25223,-0.21,0.00,0.07,0.00,0.22,-1.91,0.47,1005.99,149.46,88.468
25242,-0.21,0.02,0.13,0.00,0.24,-2.80,0.43,1006.04,148.99,88.519
25265,-0.21,0.03,0.16,0.00,0.27,-3.47,0.38,1006.04,148.86,88.555
25289,-0.20,0.04,0.11,0.00,0.23,-4.09,0.32,1006.06,148.86,88.629
25306,-0.21,0.04,0.14,0.00,0.25,-5.63,0.28,1006.13,148.29,88.684
25331,-0.22,0.06,0.14,0.00,0.27,-6.99,0.23,1006.13,148.42,88.724
25354,-0.22,0.05,0.07,0.00,0.24,-7.25,0.20,1006.11,148.42,88.744
25373,-0.24,0.08,-0.02,0.00,0.25,-7.29,0.20,1006.07,148.80,88.774
25395,-0.26,0.07,-0.05,0.00,0.27,-6.53,0.23,1006.07,149.50,88.809
25419,-0.25,0.06,-0.04,0.00,0.26,-3.85,0.26,1005.98,149.50,88.802
25437,-0.25,0.02,-0.14,0.00,0.29,-0.95,0.30,1005.93,149.92,88.788
25462,-0.25,0.00,-0.21,0.00,0.33,1.63,0.37,1005.93,150.48,88.837
25485,-0.25,0.00,-0.26,0.00,0.36,3.76,0.46,1005.87,150.48,88.863
25504,-0.26,-0.02,-0.38,0.00,0.46,6.52,0.56,1005.82,150.83,88.857
25526,-0.27,-0.01,-0.49,0.00,0.56,7.79,0.70,1005.82,151.35,88.872
25550,-0.28,0.00,-0.54,0.00,0.61,8.99,0.86,1005.76,151.35,88.896
25568,-0.27,-0.00,-0.50,0.00,0.57,10.70,1.00,1005.76,151.34,88.858
25594,-0.28,-0.03,-0.51,0.00,0.58,10.81,1.11,1005.75,151.43,88.812
25616,-0.27,-0.03,-0.58,0.00,0.64,9.76,1.21,1005.75,151.23,88.730
25640,-0.26,-0.04,-0.45,0.00,0.52,8.62,1.28,1005.78,151.23,88.719
25659,-0.27,-0.00,-0.38,0.00,0.46,6.43,1.27,1005.80,151.00,88.681
25685,-0.26,-0.05,-0.37,0.00,0.45,3.90,1.25,1005.82,150.89,88.593
25706,-0.25,-0.03,-0.40,0.00,0.47,2.11,1.23,1005.82,150.84,88.589
25730,-0.26,0.02,-0.28,0.00,0.38,0.57,1.20,1005.82,150.84,88.553
25749,-0.25,-0.01,-0.24,0.00,0.34,-0.03,1.13,1005.80,151.02,88.471
25775,-0.24,-0.00,-0.28,0.00,0.37,-0.04,1.08,1005.80,151.04,88.467
25796,-0.24,-0.00,-0.09,0.00,0.26,0.12,1.02,1005.80,151.01,88.459
25820,-0.25,0.04,-0.21,0.00,0.33,0.22,0.94,1005.80,151.01,88.433
25838,-0.25,-0.00,-0.24,0.00,0.35,0.25,0.93,1005.82,150.86,88.406
25864,-0.24,0.00,-0.28,0.00,0.37,-0.17,0.93,1005.86,150.50,88.451
25886,-0.26,0.04,-0.19,0.00,0.32,-0.58,0.92,1005.86,150.17,88.415
25910,-0.26,0.01,-0.35,0.00,0.43,-1.18,0.92,1005.90,150.17,88.364
25928,-0.26,0.00,-0.55,0.00,0.61,-2.03,1.01,1005.93,149.93,88.340
25953,-0.28,0.02,-0.43,0.00,0.51,-2.61,1.13,1005.93,149.75,88.340
25976,-0.26,0.01,-0.32,0.00,0.41,-3.22,1.17,1005.95,149.75,88.308
25995,-0.27,-0.02,-0.36,0.00,0.44,-4.19,1.17,1005.97,149.60,88.282
26017,-0.27,0.01,-0.42,0.00,0.50,-4.65,1.21,1005.97,149.61,88.264
26041,-0.29,0.03,-0.32,0.00,0.43,-4.70,1.23,1005.97,149.61,88.262
